conversation_ID,utterance_ID,speaker,text,emotion
132,7,All,Hi .,neutral
132,8,Chandler,What are you doing here ?,surprise
151,1,Ross,"Oh , please . This is so your fault .",anger
151,2,Susan,"How , how is this my fault ?",surprise
151,3,Ross,"Look , Carol never threw me out of a room before you came along .",anger
151,4,Susan,"Yeah ? Well , there is a lot of things Carol never did before I came along .",anger
151,5,Ross,You trying to be clever ? A funny lady ?,anger
151,6,Susan,You know what your problem is ? You are so threatened by me .,disgust
151,7,Ross,"Oh , I am threatened by you ?",surprise
151,8,Phoebe,"Hey , hey , ok , all right , that is it ! Get in here . Come on .",anger
151,9,Phoebe,"My god , you guys , I do not believe you .",surprise
151,10,Phoebe,There are children coming into the world in this very building and your negative fighting noises are not the first thing they should be hearing .,anger
151,11,Phoebe,"So just stop all the yelling , just stop it !",anger
151,12,Ross,"Yeah , Susan .",neutral
151,13,Phoebe,"Do not make me do this again , I do not like my voice like this .",anger
151,14,Phoebe,"Ok , who wants to hear something ironic ?",neutral
156,1,Ross,"Come on , come on .",sadness
156,2,Ross,"Damnit , damnit , damnit , damnit . This is all your fault .",anger
156,3,Ross,"This is supposed to be , like , the greatest day of my life , you know ? My son is being born , and I should be in there , you know , instead of stuck in a closet with you .",anger
156,4,Susan,The woman I love is having a baby today . I have been waiting for this just as much as you have .,anger
156,5,Ross,"No no no , believe me . No one has been waiting for this as much as I have , ok ?",anger
156,6,Ross,"And you know what the funny thing is ? When this day is over , you get to go home with the baby , ok ? Where does that leave me ?",anger
156,7,Susan,"You get to be the baby father . Everyone knows who you are . Who am I ? There is Mother Day , there is Father Day , there is no ... Lesbian Lover Day .",anger
156,8,Ross,Every day is Lesbian Lover Day .,neutral
156,9,Phoebe,This is so great .,joy
156,10,Ross,You wanna explain that ?,neutral
156,11,Phoebe,"I mean , well , cause when I was growing up , you know my dad left , and my mother died , and my stepfather went to jail , so I barely had enough pieces of parents to make one whole one .",sadness
156,12,Phoebe,"And here is this little baby who has like three whole parents who care about it so much that they are fighting over who gets to love it the most . And it is not even born yet . It is just , it is just the luckiest baby in the whole world .",sadness
156,13,Phoebe,"I am sorry , you were fighting .",sadness
173,1,Rachel,"Ok , Paulo , why do not you just go get dressed , and then you be on your way , ok , bye ... bye .",joy
173,2,Monica,"Rachel , how did this happen ?",surprise
173,3,Rachel,"I do not know , I just kinda ran into him last night .",fear
173,4,Phoebe,Where ?,neutral
173,5,Rachel,At his apartment . Is this juice ?,neutral
173,6,Joey,"Whoa , whoa . And the fact that you dumped him because he hit on Phoebe ?",anger
173,7,Rachel,"Oh God , I know I am a pathetic loser .",sadness
174,1,Phoebe,"All right , that is it , I quit .",anger
174,2,Monica,What ? I did not say anything .,surprise
174,3,Phoebe,"Yeah , but this is not the face of a person who trusts a person .",anger
174,4,Phoebe,"Ok , this is the face of a person who , you know , does not trust a person .",anger
174,5,Monica,"I am sorry . I am sorry , Phoebe . It is just a little shorter than what we had discussed .",sadness
174,6,Phoebe,Would you relax ? I know what I am doing . This is how he wears it .,anger
175,1,Rachel,How is she ?,sadness
175,2,Phoebe,"It is too soon to tell . She is resting , which is a good sign .",neutral
175,3,Ross,How the hair ?,sadness
175,4,Phoebe,"I am not gonna lie to you , Ross , it does not look good .",sadness
175,5,Phoebe,"I put a clip on one side , which seems to have stopped the curling .",neutral
175,6,Joey,Can we see her ?,neutral
175,7,Phoebe,"Your hair looks too good , I think it would upset her . Ross , why do not you come on in .",sadness
175,8,Joey,How are you doing ?,sadness
181,1,Phoebe,Ok .,neutral
181,2,Chandler,What did you just do ?,disgust
181,3,Phoebe,"I licked my arm , what ?",surprise
181,4,Ross,It is breast milk .,surprise
181,5,Phoebe,So ?,surprise
181,6,Rachel,"Phoebe , that is juice , squeezed from a person .",neutral
181,7,Joey,What is the big deal ?,anger
181,8,Chandler,What did you just do ?,disgust
181,9,Ross,"Ok , would people stop drinking the breast milk ?",disgust
181,10,Phoebe,You will not even taste it ?,surprise
181,11,Ross,No !,disgust
181,12,Phoebe,Not even if you just pretend that it is milk ?,neutral
181,13,Ross,Not even if Carol breast had a picture of a missing child on it .,disgust
182,1,Monica,Julie .,neutral
182,2,Rachel,What ? !,surprise
182,3,Monica,Jody !,fear
182,4,Rachel,You were with Julie ?,surprise
182,5,Monica,"Look , when it started I was just trying to be nice to her because she was my brother girlfriend .",sadness
182,6,Monica,"And then , one thing led to another and , before I knew it , we were ... shopping .",sadness
182,7,Rachel,Oh my God .,surprise
182,8,Monica,"Honey , wait . We only did it once . It did not mean anything to me .",sadness
182,9,Rachel,"Yeah , right . Sure !",anger
182,10,Monica,"Really , Rachel , I was thinking of you the whole time .",sadness
182,11,Monica,"Look , I am sorry , all right . I never meant for you to find out !",sadness
182,12,Rachel,"Oh , please , you wanted to get caught .",anger
182,13,Monica,That is not true !,anger
182,14,Rachel,"Oh , so you just sort of happened to leave it in here ?",anger
182,15,Monica,Did it ever occur to you that I might just be that stupid ?,anger
182,16,Rachel,"Ok , Monica . I just have to know one thing . Did you go with her to Bloomingdales ?",sadness
183,1,Chandler,Of course the packaging does appeal to grown ... ups and kids alike .,neutral
183,2,Carol,"Ross , you are being silly . I have tried it , it is no big deal . Just taste it .",joy
183,3,Ross,That would be no .,disgust
183,4,Phoebe,Come on . It does not taste bad .,neutral
183,5,Joey,"Yeah , it is kinda sweet , sorta like , uh ...",neutral
183,6,Susan,Cantaloupe juice .,joy
183,7,Joey,Exactly .,neutral
183,8,Ross,You have tasted it ? You have tasted it .,surprise
183,9,Susan,Uh huh .,neutral
183,10,Ross,"Oh , you have tasted it .",anger
183,11,Susan,"You can keep saying it , but it will not stop being true .",neutral
183,12,Ross,Gimme the bottle . Gimme the towel .,anger
211,1,Joey,Ben !,fear
211,2,Chandler,"Oh , that is good . Maybe he will hear you and pull the cord .",anger
211,3,Joey,Stop the bus ! Wait ! Wait ! Wait !,fear
212,1,Monica,Are you sure he did not break it because it really hurts ?,sadness
212,2,Doctor,"No , it is just a good bone bruise . And , right here is the puncture wound from your ring .",neutral
212,3,Ross,"Oh , I am sorry , I am really sorry .",sadness
212,4,Ross,Sorry . Sorry ! Hey ! Hey ! I got my s back !,joy
212,5,Ross,Which we can celebrate later .,neutral
212,6,Ross,Celebrate . Celebrate ...,neutral
215,1,Ross,You had no right to tell me you ever had feelings for me .,anger
215,2,Rachel,What ?,surprise
215,3,Ross,I was doing great with Julie before I found out about you .,anger
215,4,Rachel,"Hey , I was doing great before I found out about you . You think it is easy for me to see you with Julie ?",anger
216,1,Ross,"The point is I ... I do not need this right now , Okay . It , it is too late , I am with somebody else , I am happy . This ship has sailed .",anger
216,2,Rachel,"Yeah , what are you saying , you just sort of put away feelings or whatever the hell it was you felt for me ?",anger
216,3,Ross,"Hey , I have been doing it since the ninth grade , I have gotten pretty damn good at it .",anger
216,4,Rachel,"Alright , fine , you go ahead and you do that , alright Ross .",anger
216,5,Ross,Fine .,anger
216,6,Rachel,Cause I do not need your stupid ship .,anger
216,7,Ross,Good .,anger
216,8,Rachel,Good .,anger
224,1,Rachel,Nooo Way ! The most romantic song ever is The Way We Were .,neutral
224,2,Phoebe,"See , I ... I think that one that Elton John wrote for , um , that guy on Who The Boss .",neutral
224,3,Rachel,"What song was that , Pheebs ?",neutral
224,4,Phoebe,Hi Monica !,joy
224,5,Ross,Hey Mon !,joy
224,6,Rachel,Hey Mon !,joy
224,7,Phoebe,"Oh my God , has she slept at all ?",surprise
224,8,Ross,Nope .,neutral
224,9,Rachel,"No , it is been three nights in a row .",neutral
224,10,Ross,"Yeah , she finally stopped crying yesterday , but then she found one of Richard cigar butts out on the terrace , so .",neutral
224,11,Phoebe,"Oh , okay that explains it .",neutral
224,12,Phoebe,"I got a call at two in the morning , but all I could hear was , like , this high squeaky sound , so I thought okay its like a mouse or a opossum .",neutral
224,13,Phoebe,But then I realized where would a mouse or a opossum get the money to make the phone call .,neutral
229,1,Chandler,I know !,joy
229,2,Ross,"Yes ! Wow , well , that ... that was easy . Okay , you ... you go .",surprise
229,3,Chandler,Okay .,neutral
229,4,Ross,Okay .,neutral
229,5,Chandler,"Okay , you know , you know when your in bed , with a woman .",neutral
229,6,Ross,Hmph .,neutral
229,7,Chandler,"And , ah , you know , your fooling around with her .",neutral
229,8,Chandler,"And you get all these like , mental images in your brain , you know , like Elle MacPherson , or that girl at the Xerox place ...",neutral
229,9,Ross,"With the belly ... button ring ? Oh , muhawa !",joy
229,10,Chandler,"I know , And then all of the sudden your Mom pops into your head .",anger
229,11,Chandler,"And your like Mom , get outta here !",anger
229,12,Chandler,"You know , but of course , like , after that you can not possibly think of anything else , and you can not , you know , stop what your doing . So it is kinda like , you are ...",disgust
229,13,Chandler,You know ... You know ... You do not know !,surprise
229,14,Ross,"Your Mom ? You are telling me , you are telling me about your Mom ? What is the matter with you ?",disgust
229,15,Chandler,You said ...,anger
229,16,Ross,I said share not scare !,anger
270,1,Ross,Hi . Where is everybody ?,sadness
270,2,Phoebe,"Oh , it is already closed , Chris gave me the keys to lock up ... what is wrong ?",sadness
270,3,Ross,"My marriage , I think my marriage is um , is kinda over .",sadness
270,4,Phoebe,Oh no ! Why ?,surprise
270,5,Ross,"Cause Carol a lesbian . And , and I am not one . And apparently it is not a mix and match situation .",sadness
270,6,Phoebe,"Oh my God ! I do not believe it ! Oh , you poor bunny .",surprise
270,7,Ross,I am an idiot .,sadness
270,8,Ross,"I mean shoulda seen it , I mean Carol and I would be out and she would , she would see some beautiful woman , and , and she would be Ross you know look at her , and I would think , God , my wife is cool !",sadness
270,9,Phoebe,"Aw ! Hey , do you think that Susan person is her lover ?",surprise
270,10,Ross,"Well , now I do ! !",surprise
270,11,Phoebe,I am sorry .,sadness
270,12,Ross,Seven years .,sadness
270,13,Ross,"I mean we have been together seven years , she is the only woman who ever loved me , and the only woman I have ... I have ever ...",sadness
270,14,Phoebe,"Aw , God Ross . Oh .",sadness
285,1,Rachel,I promise .,neutral
285,2,Phoebe,"Although , do not feel like you can not visit .",neutral
285,3,Joey,"Hey , is , is , is Chandler here ?",neutral
285,4,Ross,"No , no he is not .",neutral
285,5,Monica,"You guys , Joey just saw Janice kissing her ex ... husband .",surprise
285,6,Ross,"What ? So what are you going to do ? I mean how , how are you going to tell Chandler ?",surprise
285,7,Joey,"Well , I was thinking about that and I , I think the best way would be , to not .",neutral
285,8,Rachel,"Joey , you can not keep this to yourself , if you know about this , you have to tell him .",sadness
285,9,Joey,"It will kill him . I mean it will , it will just kill him .",fear
285,10,Phoebe,"Well , you could wait til I go to the dentist , maybe",neutral
286,1,Monica,Where are we gonna find a tiny little hat ?,neutral
286,2,Rachel,"Oh , oh , oh , I will get Rainy Day Bear ! !",joy
286,3,Monica,"Because he will know what to do ? Oh my God , you are a genius !",joy
286,4,Rachel,"Oh God , oh God , it is sowed on though .",fear
286,5,Monica,Give it . Give it .,neutral
286,6,Rachel,Okay .,neutral
286,7,Monica and Rachel,Oh ! !,surprise
286,8,Rachel,"Oh , it is just like a bloodbath in here today .",sadness
295,1,Rachel,We should defiantly play football more often . Maybe there is a like league we could join or something .,neutral
317,1,Cookie,I will do it .,neutral
317,2,Joey,"No , you will not !",surprise
317,3,Joey,"Look he knows he did a terrible thing and I believe him , he is sorry .",sadness
317,4,Joey,"But , you have got one more apology to make , all right , you have got to apologize to Mary ... Angela .",neutral
317,5,Chandler,"Okay , absolutely !",joy
317,6,Joey,All right .,neutral
317,7,Chandler,You have got it .,neutral
317,8,Joey,"Cookie , now you can punch him !",anger
317,9,Chandler,What ? !,surprise
321,1,Mark,"Oh , hi . It is Mark .",neutral
322,1,Jeannine,"All right , I just got changed in thirty seconds so you can be alone with him . You would better go for it .",neutral
322,2,Monica,"Please , I am not going for anything .",disgust
322,3,Jeannine,"Well , if you do not , I will .",anger
322,4,Monica,Would you please go ?,joy
375,1,Chandler,"Here we go . Okay , brace yourselves .",neutral
375,2,Monica,What ?,neutral
375,3,Monica,Okay .,neutral
375,4,Monica,Ow !,surprise
375,5,Phoebe,Are not you gonna go ?,neutral
375,6,Rachel,No . Thank you .,neutral
375,7,Monica,"No , Rachel never pees in public restrooms .",neutral
375,8,Rachel,"Well , they never have any paper in there you know . So my rule is no tissue , no tuschy . Well , if everybody going .",neutral
375,9,Phoebe,"No , you know what do not close it cause the ... keys ... are in there .",neutral
375,10,Chandler,"Oh , no ... no ... no ... no ... no ... no ! !",fear
375,11,Joey,What going on ?,neutral
375,12,Chandler,My lighter in there !,anger
376,1,Carol,"Hey , what are you doing here ?",neutral
376,2,Ross,"Well , oh just ah , I was just wondering , when you and I split up , did you get the tape that was half the last episode of",neutral
376,3,Carol,"Ah yeah , but now it is Susan and me in Mexico and the hostages coming home .",neutral
376,4,Ross,Where is Ben ?,neutral
376,5,Carol,He is sleeping .,neutral
376,6,Ross,"Ahh . Ooh , is this a ah , is this a bad time ?",surprise
376,7,Carol,"Umm , yeah , actually , Susan gonna be home any minute , it is kinda an anniversary .",joy
376,8,Ross,"Oh ! I thought you guys got married in uh , January ?",surprise
376,9,Carol,It is not that kind of anniversary .,neutral
376,10,Ross,Ah ! Oh .,surprise
376,11,Carol,Sooo ! ! Anyway ...,neutral
398,1,Monica,"Look at it ! Ohhh ! Wallpaper a little faded , that is okay . Carpet a little loose . Hardwood floors ! !",joy
398,2,Phoebe,Hey !,joy
398,3,Chandler,Hello .,neutral
398,4,Phoebe,Oh ! Ooh ! Oh Monica ! It is so beautiful .,joy
398,5,Monica,I know ! ! !,joy
398,6,Phoebe,"So , I am here , ready to play .",joy
398,7,Monica,Okay .,neutral
398,8,Phoebe,"I brought a bunch of stuff for the house , so check it out . Ha ... ha .",joy
398,9,Monica,What this ?,surprise
398,10,Phoebe,"That is a dog , every house should have a dog .",joy
398,11,Monica,Not one that can pee on the roof .,neutral
398,12,Phoebe,"Well , maybe it is so big because the house was built on radioactive waste .",neutral
398,13,Chandler,And is this in case the house sneezes ?,surprise
398,14,Phoebe,"No , no , that is the ghost for the attic .",neutral
398,15,Monica,I do not want a ghost .,fear
398,16,Phoebe,"Well , nobody wants a ghost . But you have got one , because the house is sitting on an ancient Indian burial ground .",neutral
398,17,Ross,"Wait a minute , the house was built on radioactive waste , and an ancient Indian burial ground ? That would never happen .",surprise
398,18,Phoebe,"Okay , obviously you do not know much about the U . S . government .",neutral
398,19,Rachel,Hey !,surprise
398,20,All,Hello .,neutral
398,21,Rachel,I need to talk to you !,joy
398,22,Ross,"Sure , what up ?",neutral
399,1,Monica,"Hey , guys , guys , did you see my new , china cabinet ? !",joy
399,2,Ross and Rachel,Uh ... huh .,neutral
399,3,Phoebe,"Watch , watch .",joy
399,4,Ross and Rachel,Ooohhhh ! !,surprise
399,5,Phoebe,"And , and !",joy
399,6,Ross and Rachel,Ahhhh ! !,surprise
399,7,Chandler,"Hey , my Father house does that !",surprise
399,8,Rachel,"O ... o ... o ... okay , how did it go ? Tell me everything .",joy
399,9,Chandler,"Well , the movie was great , dinner was great , and there is nothing like a cool , crisp New York evening .",neutral
411,1,Monica,Hey !,joy
411,2,Phoebe,Hey !,joy
411,3,Monica,"Hey , guess what I am doing tonight .",joy
411,4,Phoebe,What ?,surprise
411,5,Monica,I am checking out the restaurant with Pete .,joy
411,6,Phoebe,"Ohh , Monica , I am so excited for you .",joy
413,1,Ross,Easy . Easy . You have to go to the hospital . Okay ?,fear
413,2,Rachel,"Okay , I do .",neutral
413,3,Ross,Okay .,neutral
413,4,Rachel,I really do .,neutral
413,5,Ross,"Okay , I am gonna get your coat and then I will ... I will put you in a cab .",neutral
413,6,Rachel,"Okay . Oh wait , wait ... wait , you are not gonna come with me ?",sadness
413,7,Ross,Of course I am . I just have to make a call .,neutral
413,8,Rachel,Okay .,neutral
413,9,Ross,Okay ?,neutral
413,10,Rachel,Thank you . Oww ! ! ! ! God !,surprise
413,11,Ross,"What ? ! I wh ... , what wrong ?",fear
413,12,Rachel,"I am sorry , I just can not go to the hospital lookin like this .",disgust
422,1,Stage Manager,"Joey , onstage !",anger
422,2,Joey,Well can you at least stay to the end of the play ?,sadness
422,3,Joey,"I mean , I will go to the airport with you , I ... I wanna say good bye .",sadness
422,4,Lauren,Where are you Vic ?,neutral
422,5,Kate,Flight in an hour . I ... I gotta go .,sadness
422,6,Lauren,Vic ! Vic !,anger
422,7,Joey,In a minute ! !,anger
422,8,Lauren,So this is it ? Victor ?,sadness
422,9,Joey,"Yeah , I guess it is .",sadness
422,10,Joey,"Listen , I ah , I gotta say good bye , and ... and I gotta say it quick cause this is killing me .",sadness
422,11,Joey,"One thing you gotta know , is that I will never forget you .",sadness
422,12,Joey,"But , you have got things you have to do now , and so do I .",sadness
422,13,Joey,"And so ... I am gonna get on this spaceship , and I am gonna go to Blargon 7 in search of alternative fuels .",neutral
422,14,Joey,"But when I return , 200 years from now , you will be long gone .",sadness
422,15,Joey,But I will not have aged at all .,sadness
422,16,Joey,"So you tell your great ... great ... granddaughter to look me up , because Adrienne , baby , I am gonna want to meet her .",sadness
422,17,Lauren,"So long , Vic !",sadness
441,1,TV Announcer,"Pete Becker is circling the ring now . It looks like , he is just trying to feel him out . Oh , Bruiser is charging !",neutral
441,2,Chandler,"Run ! Run you crazy , rich freak !",fear
441,3,Rachel,"Oh , I can not watch this .",fear
441,4,Joey,"Check it out , he is winning ! Pete winning !",surprise
441,5,Monica,Really ? !,surprise
441,6,Joey,No ... o ... o ! !,joy
441,7,TV Announcer,"Uh ... oh , Bruiser has Becker on the canvas and is going for his favourite area .",fear
441,8,All,Oh ! Oh !,disgust
441,9,Phoebe,"Wait , if that is his favourite area , why is he being so mean to it ?",sadness
441,10,Ross,"Well , this is ironic .",sadness
441,11,Ross,"Of your last two boyfriends , Richard did not want to have kids , and from the looks of it , now Pete can not .",neutral
447,1,Chandler,"So , you still do not think I am boyfriend material ?",surprise
447,2,Monica,Huh ?,neutral
447,3,Chandler,I saw you checking me out during the game last night .,neutral
462,1,Phoebe,"I , umm , shut up !",anger
462,2,Phoebe,""" Good ... bye Phoebe and Ursula . I will miss you . P . S . Your Mom lives in Montauk . "" You just wrote this !",surprise
462,3,Ursula,"Well , it is pretty much the gist . Well , except for the poem . You read the poem , right ?",neutral
462,4,Phoebe,Noooo ! !,surprise
462,5,Ursula,"All right , hang on !",neutral
477,1,Joey,"Dude , you do not have to brag ! We got nothing here ! !",anger
483,1,Ross,"Or ! Or , we could go to the bank , close our accounts and cut them off at the source .",joy
483,2,Chandler,You are a genius !,joy
483,3,Joey,"Aww , man , now we will not be bank buddies !",sadness
483,4,Chandler,"Now , there is two reasons .",neutral
483,5,Phoebe,Hey .,neutral
483,6,All,Hey !,joy
483,7,Phoebe,"Ohh , you guys , remember that cute client I told you about ? I bit him .",neutral
483,8,Rachel,Where ? !,surprise
483,9,Phoebe,On the touchy .,neutral
483,10,Ross,And that’s not against your oath ? !,disgust
483,11,Phoebe,"No , I know !",anger
483,12,Phoebe,"I ... I am sorry , but the moment I touch him , I just wanna throw out my old oath and take a new , dirty one .",anger
483,13,Monica,"Well , next time your massaging him , you should try and distract yourself .",neutral
483,14,Joey,Yeah ! Yeah ! Yeah ! Like ... like when I am doing something exciting and I do not wanna get too excited,joy
483,15,Chandler,"Thank you , Joey .",neutral
483,16,Joey,"No ... no , thank you .",neutral
494,1,Phoebe,"Oh my God , he is lost it . He is totally lost it .",sadness
494,2,Monica,What ?,surprise
501,1,Rachel,And that is I am so glad ... there is no problem .,joy
501,2,Joanna,"That is fine , actually I am on the hiring committee , so there will be at least one friendly face .",neutral
501,3,Rachel,Ohh ! That is great !,joy
501,4,Joanna,"You know , Junior Miss is where I started . Oh , I had to sleep with the ugliest guy to get that job .",disgust
501,5,Rachel,Really ? !,surprise
501,6,Joanna,No ... ho ... ho !,joy
501,7,Joanna,Yeah .,disgust
501,8,Joanna,"I mean , no ... no ... no ... no ... no , do not you worry , I am sure with your qualifications you will not need to sleep with some guy to get that job .",joy
501,9,Joanna,"Although , I might need some convincing .",neutral
501,10,Rachel,"Well , I , umm",fear
501,11,Joanna,"Kidding ! God , I feel wild today !",joy
530,1,Chandler,"So uh , man , are you gonna go see the play with me tonight ?",neutral
530,2,Ross,"You know what , I do not know how comfortable I am going to see how hot the sex is between some guy and your girlfriend .",disgust
530,3,Chandler,"Yeah , I know but",neutral
530,4,Ross,"Oh no ... no ... no , I am there .",neutral
530,5,Monica,Hey !,joy
530,6,Joey,Hey Mon ! Want some pancakes ?,joy
530,7,Monica,You made pancakes ?,surprise
530,8,Joey,Yep ! Grab a plate .,joy
530,9,Joey,"No ... no , stay right there . Getting closer .",joy
530,10,Chandler,"Okay , okay , but do not worry , because we also have cereals , muffins , waffles ,",neutral
530,11,Joey,"Listen also we are uh , we are watching the game here Saturday night , if people want to come over .",neutral
530,12,Ross,Oh yeah !,joy
557,1,Rachel,"Ohh , here you are . I was looking for you before . Joshua gone so you and Emily are free to go .",neutral
557,2,Ross,That is okay .,sadness
557,3,Ross,"She is still in there enjoying her fake party and uh , it is too late to do any of the things I had planned , so",sadness
616,1,Ross,Ah ! Ah ! I forgot my jacket !,surprise
616,2,Ross,You tell them to wait !,fear
616,3,Rachel,Okay . Wait ! Wait !,neutral
616,4,Ross,Emily .,neutral
616,5,Ross,Oh no ... no ... no ! Oh ... no ! No ! No ! Emily !,anger
622,1,Joey,Ross ! Get a shot of this .,neutral
622,2,Phoebe,"Oh , okay , I am having another one !",surprise
622,3,Phoebe,"This one does not hurt either ... Ooh , yes it does !",surprise
622,4,Phoebe,Ow !,surprise
622,5,Phoebe,Ow !,surprise
622,6,Phoebe,Ow !,surprise
622,7,Phoebe,Ow !,surprise
622,8,Phoebe,Ooh !,surprise
622,9,Phoebe,"Oh , I was kinda hoping that was it .",sadness
622,10,Ross,"Hey , where are Monica and Rachel anyway ?",neutral
622,11,Frank,"Yeah , I love you . Okay , bye ! Hi !",joy
622,12,Rachel,Hi !,joy
622,13,Frank,"That was Alice mom , she said she left five hours ago . She should be here by now !",fear
622,14,Rachel,"Oh , honey , do not worry . She is gonna make it on time .",neutral
622,15,Frank,Yeah .,neutral
626,1,Dr. Harad,Okay . You ready to push again ?,neutral
626,2,Phoebe,I already had a baby . Leave me alone .,anger
626,3,Frank,"Okay , okay , come on , you can do it . You can do it !",joy
626,4,Frank,Yeah ! !,joy
626,5,Frank,Little Leslie is here !,joy
626,6,Frank,We got another one !,joy
626,7,Frank,"Oh my God , I can not believe I have two ... two children .",surprise
626,8,Frank,How scary is that ?,surprise
626,9,Frank,"Come on little Chandler , it is time to be born . Come on little Chandler ! Come on !",joy
626,10,Dr. Harad,"All right , he is coming . He is coming !",joy
626,11,Frank,"Hey , where is his thing ?",surprise
626,12,Frank,Chandler a girl !,surprise
626,13,Chandler,"Oh God , kindergarten flashback .",surprise
626,14,Frank,They musta read the sonogram wrong .,surprise
626,15,Frank,"Cause they , cause they thought it was a boy , but Chandler a girl !",surprise
626,16,Frank,Chandler a girl !,surprise
626,17,Chandler,"Okay , keep saying it !",joy
626,18,Alice,Am I too late ? !,sadness
626,19,Frank,"No ... no ah , everything okay . Everybody healthy there is 30 fingers and 30 toes .",joy
626,20,Alice,We have our babies ?,surprise
626,21,Frank,Yeah .,joy
626,22,Alice,"Oh , we have our babies .",joy
658,1,Ross,"In this life , Phoebe .",neutral
658,2,Phoebe,"Oh , this life ! Oh okay no , Chandler is worse .",sadness
658,3,Joey,"Man , it must be so cool remembering stuff like that ! I do not have any past life memories .",sadness
658,4,Phoebe,Of course you do not sweetie . You are brand new .,neutral
658,5,Rachel,I know Monica worst Thanksgiving .,neutral
658,6,Monica,"Oh , let not tell this story .",sadness
658,7,All,"Oh , come on !",sadness
658,8,Phoebe,"Oh no , I know ! I know ! It is the one where Joey got Monica turkey stuck on his head !",joy
658,9,Rachel,What ? ! Joey got a turkey stuck on his head ? !,surprise
658,10,Joey,"Hey , it is not like it sounds .",neutral
658,11,Chandler,It is exactly like it sounds .,neutral
660,1,Chandler,"Oh ... oh , I am a duck ! I go , "" Quack , quack ! "" I am happy all the time !",disgust
660,2,Chandler,Nice try .,neutral
660,3,Monica,"Wait , wait , wait !",joy
660,4,Chandler,"Look , Monica ...",neutral
660,5,Monica,Look !,surprise
660,6,Chandler,This is not going to work .,anger
660,7,Monica,I bet this will work !,joy
660,8,Chandler,You are so great ! I love you !,joy
660,9,Monica,What ?,surprise
660,10,Chandler,"Nothing ! I said , I said "" You are so great "" and then I just , I just stopped talking !",fear
660,11,Monica,You said you loved me ! I can not believe this !,surprise
660,12,Chandler,No I did not !,fear
660,13,Monica,"Yes , you did !",joy
660,14,Chandler,No I did not !,fear
660,15,Monica,You love me !,joy
660,16,Chandler,No I do not ! Stop it ! Stop it ! Stop it ! Stop it !,anger
664,1,Monica,I guess I set up the video camera to try and entice Joey .,neutral
664,2,Joey,But sadly I could not be enticed .,neutral
664,3,Ross,Unbelievable ! I mean you really kept Joey underwear ? ! Why ? Why would you do that ? !,disgust
664,4,Monica,I am Monica . I am disgusting . I stalk guys and keep their underpants .,sadness
664,5,Joey,"Well , I think we have all learned something about who disgusting and who not .",anger
664,6,Joey,Eh ?,neutral
664,7,Joey,"All right , now , I am going to get back to my bucket .",anger
664,8,Joey,"I am only eating the skin , so the chicken up for grabs .",neutral
672,1,Ross,"And shame on you ! You should know better , Joey needs to work . Now come on !",anger
672,2,Joey,Hey !,joy
672,3,Ross,No ! Ah ... ah ... ah ... ah ... ah ! You can have this back when the five pages are done ! Ahh !,anger
681,1,Joey,"Okay , it is a typical New York City apartment . Two girls are just hanging out .",neutral
681,2,Monica,"Hi , how are you doing Kelly ?",joy
681,3,Rachel,"I am doing just fine ! God , Tiffany , you smell so great !",joy
681,4,Monica,It is my new perfume . Why do not you come closer where you can really appreciate it ?,neutral
681,5,Rachel,"Oh , you know Joey , you are sick !",disgust
681,6,Monica,This is disgusting !,disgust
681,7,Rachel,I am not reading this !,disgust
681,8,Joey,What ? ! Wait ... wait ... wait ! The handsome man was about to enter ! !,surprise
684,1,Phoebe,"Tiger ! Dragon ! Iceberg ! ! Joseph , did you even study at all last night ?",anger
684,2,Joey,"Yes ! Yes , I did .",anger
684,3,Phoebe,Then do Iceberg !,anger
684,4,Joey,G ... sharp .,neutral
684,5,Phoebe,G ... sharp ? Have you been studying the real names of the chords ?,surprise
684,6,Joey,What ? ! I did not touch a guitar !,surprise
684,7,Phoebe,"No , but you are questioning my method !",anger
684,8,Joey,"No , I am not questioning it , I am saying it is stupid ! What ? !",anger
684,9,Monica,Thank you .,neutral
684,10,Phoebe,You know none of my other student thought I was stupid .,anger
684,11,Joey,"Your other student , was you !",anger
684,12,Phoebe,"Yeah , well , you know maybe you just need to try a little harder !",anger
684,13,Joey,"Look , maybe I need to try a real teacher !",anger
684,14,Joey,Right here !,anger
684,15,Joey,Here !,anger
684,16,Joey,"Andy Cooper , he teaches guitar and look ooh , there is a nice picture of him with a little kid and the kid got a guitar ! ! ! ! ! !",anger
684,17,Phoebe,"Fine ! You go learn from your qualified instructor ! But do not come crying to me when everyone sick and tired of hearing you play Bad , Bad Leroy Brown ! !",anger
684,18,Rachel,""" Baddest man in the whole damn town . """,neutral
684,19,Phoebe,"Oh , fine ! Take his side !",anger
704,1,Monica,"Oh , did you catch him ? !",surprise
704,2,Ross,Wh ... what did he say ? !,surprise
704,3,Phoebe,"He said , "" Nice to meet you Glenda . "" Well , obviously I could not give him my real name ?",neutral
704,4,Rachel,Why ? ! Why not ? !,surprise
704,5,Phoebe,"Come on , you saw the way he ran out of here !",anger
704,6,Phoebe,What do you think ? He is gonna stick around and talk to the daughter he abandoned !,surprise
704,7,Joey,What did you say to him ?,neutral
704,8,Phoebe,"Well , I said , I told him you know , that I was the executor person of Francis will and that I needed to talk to him so I am gonna meet him at the coffee house later .",neutral
